,body,target,company
3879,"['how', 'long', 'is', 'the', 'line', 'at', 'the', 'apple', 'store', 'sxsw']",1,apple
3880,"['mention', 'is', 'there', 'already', 'a', 'line', 'for', 'the', 'ipad', 's', 'that', 'just', 'arrived', 'sxsw']",1,apple
3881,"['so', 'where', 'is', 'this', 'temporary', 'apple', 'store', 'setup', 'sxsw']",1,apple
3882,"['how', 'cool', 'is', 'this', 'apple', 'opening', 'a', 'temporary', 'store', 'for', 'the', 'ipad', 'launch', 'and', 'sxsw', 'link']",2,apple
3883,"['mention', 'is', 'working', 'on', 'an', 'tabletipad', 'app', 'no', 'demo', 'yet', 'but', 'they', 'are', 'excited', 'sxsw', 'sxswmobileapps', 'accesssxsw']",2,apple
3884,"['loving', 'this', 'hello', 'holler', 'gram', 'for', 'ipad', 'link', 'via', 'mention', 'sxsw']",2,apple
3885,"['notsurprised', 'lot', 'of', 'geosocial', 'news', 'today', 'w', 'sxsw', 'beginning', 'google', 'fire', 'a', 'shot', 'at', 'foursquare', 'with', 'check', 'in', 'reward', 'link']",1,google
3886,"['im', 'surprised', 'the', 'local', 'news', 'in', 'austin', 'hasnt', 'mentioned', 'the', 'traffic', 'implication', 'of', 'the', 'apple', 'popup', 'store', 'that', 'launch', 'today', 'at', 'sxsw']",1,apple
3887,"['many', 'publisher', 'ipad', 'content', 'enhancement', 'are', 'like', 'th', 'worst', 'david', 'foster', 'wallace', 'footnote', 'kinda', 'interesting', 'but', 'mostly', 'irrelevant', 'sxsw']",0,apple
3888,"['the', 'fiendishly', 'clever', 'pop', 'up', 'apple', 'store', 'now', 'selling', 'ipad', 's', 'sxsw', 'mention', 'apple', 'store', 'sxsw', 'link', 'photo']",2,apple
3889,"['iphone', 'crisis', 'at', 'sxsw', 'phone', 'is', 'stuck', 'on', 'silver', 'logo', 'screen', 'ha', 'been', 'for', 'last', 'minute', 'help']",0,apple
3890,"['playing', 'risk', 'on', 'ipad', 'at', 'microsoft', 'booth', 'while', 'rep', 'talk', 'with', 'bbc', 'reporter', 'about', 'kinect', 'and', 'transdevice', 'connectivity', 'sxsw']",1,apple
3891,"['did', 'you', 'miss', 'google', 'vp', 'of', 'search', 'marissa', 'mayer', 'last', 'week', 'listen', 'to', 'the', 'interview', 'here', 'link', 'sxsw']",1,google
3892,"['loved', 'marissa', 'mayer', 'answer', 'to', 'question', 'about', 'her', 'favorite', 'not', 'google', 'product', 'another', 'amys', 'ice', 'cream', 'ref', 'and', 'her', 'swiss', 'watch', 'sxsw']",1,google
3895,"['must', 'resist', 'buying', 'a', 'ipad', 'mention', 'sxsw', 'really', 'want', 'a', 'notionink', 'adam', 'instead', 'but', 'apple', 'have', 'a', 'store', 'for', 'the', 'launch', 'in', 'sxsw']",2,apple
3896,"['someone', 'mistakenly', 'walked', 'off', 'with', 'my', 'ipad', 'from', 'the', 'pepsicostage', 'mention', 'the', 'screen', 'look', 'like', 'this', 'sxsw', 'link']",1,apple
3897,"['sxsw', 'mistake', 'made', 'building', 'netflix', 'for', 'iphone', 'plus', 'how', 'to', 'see', 'it', 'source', 'code', 'link']",1,apple
3898,"['sxsw', 'twit', 'geekbeat', 'free', 'idea', 'a', 'hooded', 'snuggie', 'with', 'a', 'tummy', 'pocket', 'for', 'an', 'ipad', 'facing', 'out', 'so', 'you', 'look', 'like', 'a', 'teletubbie', 'im', 'old']",1,apple
3899,"['the', 'exhibit', 'hall', 'is', 'open', 'at', 'sxsw', 'visit', 'emc', 'for', 'a', 'chance', 'to', 'win', 'an', 'ipad', 'mention']",2,apple
3900,"['id', 'love', 'it', 'if', 'google', 'said', 'quotwhy', 'do', 'you', 'want', 'to', 'knowquot', 'sxsw']",1,google
3901,"['ha', 'made', 'it', 'into', 'the', 'press', 'room', 'got', 'the', 'swag', 'and', 'registered', 'for', 'an', 'ipad', 'hopefully', 'get', 'to', 'meet', 'mike', 'tyson', 'and', 'mention', 'sxsw']",1,apple
3902,"['you', 'know', 'it', 'is', 'sxsw', 'season', 'when', 'there', 'are', 'app', 'update', 'whenever', 'you', 'open', 'up', 'the', 'iphone', 'app', 'store']",1,apple
3903,"['mention', 'it', 'is', 'a', 'good', 'question', 'amp', 'for', 'most', 'brand', 'the', 'answer', 'is', 'probably', 'no', 'except', 'apple', 'of', 'coursemaybe', 'netflix', 'too', 'sxsw']",2,apple
3904,"['both', 'if', 'it', 'made', 'sense', 'financially', 'i', 'would', 'have', 'both', 'rt', 'mention', 'android', 'v', 'iphone', 'at', 'sxsw', 'which', 'side', 'are', 'you', 'on']",1,apple
3905,"['mention', 'it', 'sound', 'like', 'you', 'were', 'hired', 'by', 'apple', 'to', 'pitch', 'their', 'product', 'at', 'sxsw']",1,apple
3906,"['gotta', 'admit', 'this', 'apple', 'popup', 'shop', 'thing', 'at', 'sxsw', 'is', 'pretty', 'brilliant', 'so', 'someone', 'at', 'aapl', 'know', 'what', 'theyre', 'doing']",2,apple
3907,"['i', 'cant', 'wait', 'to', 'give', 'the', 'samsung', 'people', 'a', 'demo', 'of', 'my', 'horrible', 'terrible', 'google', 'nexus', 's', 'phone', 'at', 'sxsw']",0,google
3908,"['and', 'now', 'it', 'wont', 'pull', 'from', 'website', 'to', 'iphone', 'awesome', 'glad', 'i', 'wasted', 'that', 'time', 'festivalgenius', 'notsomuch', 'sxsw']",0,apple
3909,"['you', 'said', 'it', 'even', 'better', 'have', 'iphone', 'wverizon', 'revenge', 'yr', 'of', 'ridicule', 'rt', 'mention', 'very', 'glad', 'to', 'be', 'a', 'verizon', 'customer', 'sxsw']",2,apple
3910,"['they', 'did', 'it', 'unlisted', 'apple', 'store', 'suddenly', 'appears', 'on', 'the', 'corner', 'of', 'th', 'amp', 'congress', 'apple', 'ipad', 'sxsw', 'link']",2,apple
3911,"['mention', 'it', 'actually', 'true', 'apple', 'is', 'opening', 'up', 'a', 'temporary', 'store', 'in', 'downtown', 'austin', 'for', 'sxsw', 'ampipad', 'launch', 'link']",1,apple
3912,"['you', 'know', 'it', 'bad', 'with', 'you', 'have', 'to', 'unrsvp', 'just', 'to', 'seeuse', 'your', 'calendar', 'iphone', 'sxsw', 'fml']",0,apple
3913,"['mention', 'it', 'crazy', 'here', 'loving', 'it', 'never', 'seen', 'so', 'many', 'apple', 'product', 'amp', 'thick', 'rimmed', 'glass', 'in', 'one', 'place', 'sxsw']",2,apple
3914,"['mention', 'it', 'the', 'next', 'step', 'of', 'google', 'becoming', 'skynet', 'sxsw']",0,google
3916,"['were', 'excited', 'to', 'be', 'at', 'sxsw', 'and', 'giddy', 'to', 'announce', 'that', 'music', 'withme', 'for', 'android', 'is', 'now', 'available', 'in', 'android', 'market', 'link']",2,google
3917,"['i', 'think', 'literally', 'everyone', 'here', 'ha', 'an', 'iphone', 'a', 'guy', 'just', 'dropped', 'his', 'iphone', 'on', 'my', 'foot', 'sxsw']",1,apple
3918,"['playing', 'with', 'link', 'new', 'service', 'rolled', 'out', 'at', 'sxsw', 'web', 'or', 'iphone', 'version', 'android', 'and', 'webos']",1,apple
3919,"['hanging', 'with', 'mention', 'checking', 'out', 'her', 'awesome', 'new', 'iphone', 'app', 'ask', 'around', 'sxsw', 'mention', 'six', 'lounge', 'w', 'others', 'link']",2,apple
3922,"['in', 'line', 'with', 'mention', 'and', 'rob', 'apple', 'ipad', 'sxsw']",1,apple
3923,"['qampa', 'with', 'bing', 'amp', 'google', 'let', 'the', 'game', 'begin', 'qagb', 'sxsw']",1,google
3924,"['finally', 'with', 'a', 'picture', 'rt', 'mention', 'apple', 'to', 'open', 'popup', 'shop', 'at', 'sxsw', 'report', 'link', 'sxsw']",1,apple
3925,"['qampa', 'with', 'google', 'amp', 'bing', 'on', 'website', 'ranking', 'at', 'sxsw', 'rockstar', 'panel', 'lineup']",1,google
3926,"['qampa', 'with', 'google', 'mention', 'amp', 'bings', 'mention', 'on', 'ranking', 'my', 'sxsw', 'session', 'this', 'mon', 'pm', 'link']",1,google
3927,"['playing', 'with', 'my', 'fave', 'new', 'iphone', 'app', 'mention', 'wow', 'this', 'will', 'rock', 'at', 'sxsw', 'next', 'week']",2,apple
3928,"['dancing', 'with', 'myself', 'at', 'google', 's', 'party', 'aint', 'that', 'the', 'truth', 'need', 'my', 'girl', 'mention', 'up', 'in', 'this', 'joint', 'sxsw', 'link']",2,google
3929,"['keep', 'up', 'with', 'new', 'on', 'japan', 'quake', 'from', 'iphone', 'at', 'sxsw', 'nhk', 'world', 'tv', 'live', 'link']",2,apple
3930,"['filming', 'with', 'the', 'ipad', 'is', 'so', 'much', 'cooler', 'than', 'a', 'lame', 'iphone', 'sxsw', 'at', 'mention', 'live', 'show', 'link']",2,apple
3931,"['playing', 'with', 'the', 'ipad', 'in', 'black', 'and', 'white', 'sxsw', 'link']",2,apple
3932,"['one', 'day', 'without', 'shoe', 'thoms', 'shoe', 'new', 'app', 'for', 'the', 'iphone', 'and', 'android', 'link', 'sxsw']",1,apple
3933,"['mayer', 'admits', 'that', 'google', 'need', 'to', 'quotconsolidatequot', 'some', 'of', 'it', 'product', 'ыт', 'namely', 'latitude', 'and', 'hotpot', 'ыт', 'into', 'quotfeatures', 'of', 'productsquot', 'sxsw']",1,google
3934,"['mayer', 'admits', 'that', 'google', 'need', 'to', 'step', 'up', 'onetoone', 'customer', 'service', 'would', 'set', 'an', 'amazing', 'precedent', 'sxsw', 'fh']",2,google
3935,"['maybe', 'a', 'little', 'too', 'excited', 'about', 'seeing', 'the', 'bearcreatures', 'from', 'that', 'iphone', 'v', 'evo', 'video', 'er', 'priority', 'i', 'ha', 'them', 'sxsw']",2,apple
3936,"['lax', 'security', 'had', 'a', 'few', 'question', 'about', 'my', 'suitcase', 'packed', 'entirely', 'with', 'energy', 'drink', 'and', 'apple', 'wire', 'sxsw', 'blowingup']",1,apple
3937,"['productivity', 'is', 'lost', 'a', 'no', 'hookup', 'to', 'put', 'ipad', 'on', 'the', 'screen', 'busy', 'sxsw']",1,apple
3938,"['my', 'exclusive', 'apple', 'ipad', 'review', 'more', 'of', 'the', 'same', 'but', 'still', 'better', 'than', 'the', 'rest', 'link', 'bnet', 'biz', 'ipad', 'apple', 'sxsw', 'ipad']",2,apple
3940,"['i', 'would', 'give', 'my', 'apple', 'stock', 'to', 'be', 'more', 'like', 'mention', 'slim', 'link', 'sxsw']",2,apple
3943,"['ill', 'be', 'livetweeting', 'the', 'sxsw', 'panel', 'quotgoogles', 'marissa', 'mayer', 'presentsquot', 'starting', 'at', 'follow', 'along', 'using', 'the', 'suxsw', 'hashtag']",1,google
3944,"['theyre', 'giving', 'away', 'ipad', 's', 'x', 'box', 'and', 'book', 'at', 'mention', 'sxsw', 'techenvy']",2,apple
3945,"['the', 'netflix', 'iphone', 'app', 'wa', 'built', 'to', 'a', 'quotridiculous', 'deadlinequot', 'big', 'mistake', 'on', 'the', 'tech', 'part', 'to', 'agree', 'to', 'it', 'sxsw']",0,apple
3946,"['just', 'realized', 'you', 'can', 'really', 'talk', 'to', 'the', 'dog', 'using', 'ipad', 'facetime', 'sxsw']",1,apple
3947,"['just', 'met', 'jared', 'at', 'the', 'android', 'meetup', 'sxsw', 'big', 'android', 'fan', 'link']",2,google
3948,"['that', 'wa', 'jc', 'penney', 'location', 'in', 'google', 'map', 'now', 'point', 'to', 'stuff', 'other', 'than', 'store', 'guy', 'claim', 'sxsw']",1,google
3949,"['mention', 'jealous', 'i', 'love', 'both', 'apple', 'store', 'and', 'sxsw']",2,apple
3950,"['really', 'enjoying', 'the', 'change', 'in', 'gowalla', 'for', 'android', 'looking', 'forward', 'to', 'seeing', 'what', 'else', 'they', 'amp', 'foursquare', 'have', 'up', 'their', 'sleeve', 'at', 'sxsw']",2,google
3951,"['google', 'j', 'implementation', 'of', 'pacmans', 'game', 'logic', 'is', 'really', 'cool', 'to', 'seereally', 'neat', 'that', 'the', 'original', 'game', 'code', 'wa', 'recreated', 'in', 'j', 'sxsw']",2,google
3952,"['mention', 'just', 'arrived', 'at', 'the', 'gsdm', 'amp', 'google', 'sxsw', 'industry', 'party', 'austin', 'tx']",1,google
3954,"['mention', 'just', 'checking', 'out', 'the', 'iphone', 'app', 'very', 'nice', 'check', 'it', 'out', 'at', 'link', 'have', 'fun', 'at', 'sxsw']",2,apple
3955,"['mention', 'just', 'found', 'out', 'apple', 'is', 'opening', 'a', 'popup', 'shop', 'in', 'dt', 'austin', 'hoping', 'i', 'dont', 'have', 'to', 'camp', 'out', 'w', 'mention', 'sxsw']",1,apple
3956,"['mention', 'just', 'gave', 'a', 'great', 'minute', 'preso', 'on', 'designing', 'for', 'android', 'mccannsxsw', 'sxsw']",2,google
3957,"['mention', 'just', 'google', 'quotgoogle', 'circlequot', 'new', 'social', 'network', 'concept', 'originally', 'rumored', 'b', 'released', 'at', 'sxsw', 'day', 'but', 'now', 'just', 'quotsoonquot']",1,google
3958,"['mention', 'just', 'got', 'me', 'an', 'ipad', 'from', 'sxsw', 'apple', 'store', 'thank', 'you', 'so', 'much']",2,apple
3959,"['mention', 'just', 'got', 'my', 'sxsw', 'go', 'iphone', 'app', 'link']",2,apple
3960,"['mention', 'just', 'saw', 'you', 'at', 'lax', 'im', 'heading', 'to', 'sxsw', 'if', 'you', 'or', 'your', 'wife', 'have', 'an', 'iphone', 'or', 'ipad', 'download', 'my', 'app', 'freespeech', 'mention']",2,apple
3961,"['mention', 'just', 'started', 'using', 'the', 'android', 'app', 'totally', 'killer', 'service', 'and', 'i', 'think', 'youll', 'be', 'huge', 'at', 'sxsw', 'hope', 'your', 'server', 'are', 'ready']",2,google
3962,"['sxsw', 'is', 'just', 'starting', 'ctia', 'is', 'around', 'the', 'corner', 'and', 'googleio', 'is', 'only', 'a', 'hop', 'skip', 'and', 'a', 'jump', 'from', 'there', 'good', 'time', 'to', 'be', 'an', 'android', 'fan']",2,google
3963,"['mention', 'just', 'synced', 'my', 'ipad', 'and', 'full', 'of', 'apple', 'joy', 'sxsw']",2,apple
3964,"['mention', 'just', 'won', 'an', 'html', 'tshirt', 'from', 'google', 'for', 'saying', 'that', 'easeljs', 'is', 'my', 'favorite', 'canvas', 'library', 'at', 'sxsw', 'thanks', 'brah']",2,google
3966,"['great', 'talk', 'about', 'the', 'google', 'doodle', 'and', 'in', 'the', 'end', 'they', 'hand', 'out', 'printed', 'signed', 'doodle', 'sxsw', 'link']",2,google
3968,"['weinschenk', 'at', 'bankinnovation', 'next', 'battle', 'for', 'this', 'is', 'going', 'to', 'happen', 'with', 'apple', 'google', 'verizon', 'att', 'great', 'point', 'totally', 'agree', 'sxsw']",2,apple
3969,"['get', 'a', 'look', 'at', 'sxsws', 'rumored', 'apple', 'quotpopupquot', 'store', 'in', 'austin', 'link']",1,apple
3970,"['get', 'a', 'look', 'at', 'sxsws', 'rumored', 'apple', 'quotpopupquot', 'store', 'in', 'austin', 'link', 'via', 'mention']",1,apple
3971,"['get', 'a', 'look', 'at', 'sxsws', 'rumored', 'apple', 'popup', 'store', 'link', 'apple', 'applestore', 'ipad', 'sxsw']",1,apple
3972,"['get', 'a', 'look', 'at', 'sxsws', 'rumored', 'apple', 'popup', 'store', 'link', 'sxsw', 'apple']",1,apple
3973,"['gb', 'black', 'atampt', 'in', 'stock', 'yes', 'sxsw', 'ipad', 'austin', 'apple']",2,apple
3974,"['sxsw', 'talk', 'by', 'mention', 'on', 'ipad', 'design', 'had', 'great', 'example', 'and', 'insight', 'picking', 'up', 'my', 'copy', 'of', 'his', 'book', 'now', 'link']",2,apple
3976,"['sxsw', 'look', 'for', 'the', 'blue', 'hair', 'ive', 'got', 'your', 'free', 'android', 'phone', 'info', 'sticker', 'from', 'mention', 'allhat']",2,google
3977,"['great', 'talk', 'from', 'mention', 'on', 'designing', 'good', 'tapworthy', 'ipad', 'apps', 'i', 'may', 'actually', 'pick', 'up', 'the', 'book', 'sxsw']",2,apple
3978,"['hollrback', 'is', 'being', 'released', 'at', 'sxsw', 'iphone', 'user', 'can', 'grab', 'the', 'app', 'at', 'hollrbackcom', 'mention']",2,apple
3979,"['launchrock', 'is', 'launching', 'an', 'ipad', 'in', 'the', 'sky', 'grab', 'mention', 'sxsw', 'click', 'find', 'the', 'location', 'launch', 'link', 'via', 'mention']",1,apple
3980,"['launchrock', 'is', 'launching', 'ipod', 'ipad', 'in', 'the', 'sky', 'for', 'grab', 'mention', 'sxsw', 'join', 'me', 'find', 'the', 'location', 'launch', 'link', 'via', 'mention']",1,apple
3981,"['first', 'talk', 'of', 'the', 'day', 'ipad', 'design', 'headache', 'sxsw']",0,apple
3982,"['sneak', 'peak', 'of', 'the', 'google', 'exhibit', 'at', 'the', 'sxsw', 'trade', 'show', 'link']",1,google
3983,"['great', 'talk', 'on', 'using', 'game', 'mechanic', 'to', 'get', 'user', 'engagement', 'mention', 'from', 'google', 'rocked', 'it', 'sxsw']",2,google
3984,"['come', 'check', 'out', 'mention', 'ipad', 'app', 'demo', 'at', 'arm', 'sxswparty', 'on', 'mon', 'link', 'sxsw', 'sxsw']",2,apple
3985,"['tech', 'check', 'podcast', 'sxsw', 'android', 'pass', 'blackberry', 'a', 'big', 'twitter', 'fail', 'link', 'by', 'mention', 'sxsw', 'cnn']",2,google
3986,"['tech', 'check', 'podcast', 'south', 'by', 'southwest', 'android', 'pass', 'blackberry', 'a', 'big', 'twitter', 'fail', 'link', 'sxsw', 'cnn']",2,google
3987,"['a', 'twoweek', 'popup', 'apple', 'store', 'in', 'downtown', 'austin', 'just', 'in', 'time', 'for', 'sxsw', 'and', 'ipad', 'very', 'cool']",2,apple
3988,"['first', 'book', 'purchased', 'for', 'the', 'new', 'ipad', 'mention', 'quotthank', 'you', 'economyquot', 'cant', 'wait', 'for', 'him', 'to', 'crushit', 'this', 'afternoon', 'sxsw', 'tye']",2,apple
3990,"['josh', 'clark', 'i', 'hate', 'the', 'ipads', 'back', 'button', 'with', 'the', 'heat', 'of', 'a', 'million', 'sun', 'tapworthy', 'sxsw']",0,apple
3991,"['josh', 'clark', 'mention', 'ipad', 'ui', 'talk', 'is', 'fabulous', 'full', 'of', 'objective', 'critique', 'and', 'insightful', 'suggestion', 'link', 'sxsw']",2,apple
3992,"['join', 'link', 'and', 'starting', 'tonight', 'the', 'person', 'with', 'the', 'most', 'friend', 'in', 'their', 'city', 'by', 'end', 'of', 'sxsw', 'festival', 'win', 'an', 'ipad']",1,apple
3993,"['join', 'link', 'most', 'friend', 'in', 'ur', 'city', 'mention', 'end', 'of', 'sxsw', 'win', 'an', 'ipad', 'cmon', 'mention', 'help', 'our', 'mention', 'chng', 'the', 'world']",2,apple
3994,"['the', 'hannukah', 'miracle', 'of', 'the', 'morning', 'uncharged', 'iphone', 'still', 'at', 'battery', 'sxsw']",2,apple
3995,"['google', 'take', 'google', 'circle', 'may', 'be', 'announced', 'today', 'at', 'sxsw', 'their', 'third', 'try', 'at', 'socialnetworking', 'link']",1,google
3997,"['sound', 'like', 'a', 'job', 'for', 'sxsw', 'rt', 'mention', 'some', 'detail', 'about', 'the', 'new', 'bomb', 'it', 'iphone', 'app', 'would', 'love', 'some', 'early', 'adopter', 'link']",2,apple
3998,"['sound', 'like', 'a', 'job', 'for', 'sxsw', 'some', 'detail', 'about', 'the', 'new', 'bomb', 'it', 'iphone', 'app', 'would', 'love', 'some', 'early', 'ado', 'link']",2,apple
3999,"['sound', 'like', 'buzz', 'rebranded', 'wan', 'inner', 'circle', 'rt', 'mention', 'google', 'to', 'launch', 'new', 'social', 'network', 'quotcirclesquot', 'link', 'sxsw']",2,google
4000,"['i', 'feel', 'like', 'harry', 'in', 'dumbanddumber', 'in', 'this', 'sxsw', 'panel', 'with', 'all', 'these', 'google', 'peep', 'understandinghumans']",1,google
4001,"['i', 'feel', 'like', 'im', 'in', 'an', 'apple', 'commercial', 'waiting', 'in', 'line', 'to', 'fly', 'to', 'sxsw']",1,apple
4003,"['cant', 'take', 'hand', 'off', 'iphone', 'even', 'when', 'it', 'charging', 'and', 'i', 'have', 'zero', 'juice', 'left', 'appleaddiction', 'sxsw']",2,apple
4004,"['just', 'checked', 'into', 'the', 'sxsw', 'trade', 'show', 'mention', 'is', 'right', 'across', 'from', 'google']",1,google
4005,"['mention', 'kenya', 'asked', 'me', 'to', 'blog', 'about', 'it', 'i', 'may', 'do', 'so', 'tomorrow', 'apple', 'ha', 'a', 'popup', 'store', 'coming', 'to', 'sxsw']",1,apple
4006,"['i', 'hope', 'u', 'kept', 'tha', 'nxdc', 'app', 'rt', 'mention', 'there', 'an', 'app', 'for', 'sxsw', 'on', 'the', 'iphone', 'downloaded']",1,apple
4007,"['heartbreaker', 'sxsw', 'apple', 'ipad', 'rt', 'mention', 'mention', 'just', 'asked', 'sadly', 'no']",1,apple
4008,"['heat', 'tracker', 'is', 'a', 'cool', 'heatmap', 'iphone', 'app', 'overlay', 'for', 'foursquare', 'but', 'everything', 'is', 'on', 'fire', 'here', 'sxsw']",2,apple
4009,"['ipad', 'seeker', 'still', 'waiting', 'at', 'austin', 'apple', 'popup', 'sxsw', 'link']",1,apple
4010,"['ipad', 'take', 'over', 'sxsw', 'the', 'line', 'wa', 'already', 'halfway', 'down', 'the', 'block', 'around', 'noon', 'craziness', 'via', 'mention', 'link']",2,apple
4011,"['google', 'take', 'the', 'mantra', 'of', 'dont', 'be', 'evil', 'to', 'heart', 'yet', 'their', 'pride', 'in', 'their', 'product', 'make', 'them', 'guilty', 'of', 'the', 'th', 'deadly', 'sin', 'superbia', 'sxsw']",0,google
4012,"['apple', 'marketing', 'is', 'still', 'impressive', 'at', 'sxsw', 'rtmention', 'link']",2,apple
4013,"['jesus', 'hockey', 'mask', 'im', 'worse', 'than', 'i', 'thought', 'sxsw', 'mention', 'apple', 'store', 'sxsw', 'link']",1,apple
4014,"['i', 'got', 'turkey', 'rt', 'mention', 'random', 'apple', 'fan', 'just', 'bought', 'lunch', 'for', 'everyone', 'in', 'line', 'at', 'sxsw', 'popup', 'apple', 'store', 'ipad', 'cc', 'mention']",2,apple
4015,"['awaiting', 'keynote', 'speaker', 'chris', 'poole', 'sxsw', 'iphone', 'twitpict', 'link']",1,apple
4016,"['facebook', 'killer', 'google', 'circle', 'to', 'be', 'announced', 'at', 'sxsw', 'interactive', 'festival', 'link', 'google', 'sxsw']",1,google
4017,"['really', 'liking', 'the', 'sxsw', 'iphone', 'app', 'thanks', 'for', 'making', 'an', 'event', 'app', 'that', 'appears', 'to', 'work', 'well']",2,apple
4019,"['survival', 'kit', 'provided', 'to', 'folk', 'in', 'line', 'at', 'the', 'sxsw', 'apple', 'store', 'this', 'morning', 'genius', 'link']",2,apple
4020,"['eating', 'a', 'kitkat', 'the', 'size', 'of', 'half', 'an', 'ipad', 'gotta', 'love', 'american', 'for', 'their', 'sense', 'of', 'measure', 'sxsw']",1,apple
4021,"['mention', 'know', 'about', 'mention', 'awesome', 'ipadiphone', 'app', 'that', 'youll', 'likely', 'appreciate', 'for', 'it', 'design', 'also', 'theyre', 'giving', 'free', 't', 'at', 'sxsw']",2,apple
